_id,ltable_id,rtable_id,label,ltable_nama,ltable_url,ltable_harga,rtable_nama,rtable_url,rtable_harga
331,124,251,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
332,125,251,0,Canon EOS R5 Kit 24-105mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-r5-kit-24-105mm-f-4-l-is-usm.html,"Rp82.200.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
333,127,251,1,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
334,128,251,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
335,129,251,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
336,157,251,0,Canon EOS 850D Kit EF-S 18-55mm F/4-5.6 IS STM,https://galaxycamera.id/en/canon-eos-850d-kit-ef-s-18-55mm.html,"Rp15.730.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
337,159,251,0,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
338,160,251,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
339,358,251,0,Canon EOS 90D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-90d-kit-18-55mm.html,"Rp19.550.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
340,417,251,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
341,418,251,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
342,431,251,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
343,432,251,0,Canon EOS 6D Mark II Kit EF 24-105mm F/4 L IS II USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-105mm-f4.html,"Rp40.750.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
344,601,251,0,Canon EOS M50 Kit EF-M 15-45mm IS STM White,https://galaxycamera.id/en/canon-eos-m50-kit-15-45mm-white.html,"Rp11.200.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
345,734,251,0,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
346,735,251,0,Canon EOS 77D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-77d-kit-18-55mm-is-stm.html,"Rp14.690.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
347,736,251,0,Canon EOS 750D Kit 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-750d-kit-18-55mm-is-stm.html,"Rp8.690.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
348,986,251,0,Canon EOS 800D Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-135mm.html,"Rp15.635.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
349,1089,251,0,Canon EOS 800D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-55mm-is-stm.html,"Rp12.250.000,00",Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-RF-24-105mm-F-4-7-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 43,235,000"
350,124,252,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS R Kit RF 24-105mm F/4L Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-24-105mm-Lens?search=kamera&page=3&limit=100,"Rp. 54,999,000"
351,127,252,0,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS R Kit RF 24-105mm F/4L Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-24-105mm-Lens?search=kamera&page=3&limit=100,"Rp. 54,999,000"
352,159,252,0,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS R Kit RF 24-105mm F/4L Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-24-105mm-Lens?search=kamera&page=3&limit=100,"Rp. 54,999,000"
353,160,252,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS R Kit RF 24-105mm F/4L Lens (Promo Cashback Rp 8.000.000 + Free LP-E6N (By Claim) s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-R-Kit-24-105mm-Lens?search=kamera&page=3&limit=100,"Rp. 54,999,000"
354,124,255,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS R6 Kit 24-105mm f/4-7.1 Lens,https://www.tokocamzone.com/Canon-EOS-R6-Kit-24-105mm-f-4-7-1-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 59,990,000"
355,127,255,0,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS R6 Kit 24-105mm f/4-7.1 Lens,https://www.tokocamzone.com/Canon-EOS-R6-Kit-24-105mm-f-4-7-1-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 59,990,000"
356,159,255,0,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS R6 Kit 24-105mm f/4-7.1 Lens,https://www.tokocamzone.com/Canon-EOS-R6-Kit-24-105mm-f-4-7-1-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 59,990,000"
357,160,255,1,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS R6 Kit 24-105mm f/4-7.1 Lens,https://www.tokocamzone.com/Canon-EOS-R6-Kit-24-105mm-f-4-7-1-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 59,990,000"
358,159,256,1,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS R6 Kit 24-105mm f/4L Lens,https://www.tokocamzone.com/Canon-EOS-R6-Kit-24-105mm-f/4L-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 48,600,000"
359,160,256,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS R6 Kit 24-105mm f/4L Lens,https://www.tokocamzone.com/Canon-EOS-R6-Kit-24-105mm-f/4L-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 48,600,000"
360,124,259,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS RP Kit 24-105mm f/4L Lens (Promo Cashback Rp 8.250.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Kit-24-105-mm-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 38,215,000"
361,124,260,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS RP Kit 24-240mm f/4-6.3 IS USM (Promo Cashback Rp 10.000.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Kit-24-240mm-f-4-6-3-IS-USM-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 34,990,000"
362,125,260,0,Canon EOS R5 Kit 24-105mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-r5-kit-24-105mm-f-4-l-is-usm.html,"Rp82.200.000,00",Canon EOS RP Kit 24-240mm f/4-6.3 IS USM (Promo Cashback Rp 10.000.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Kit-24-240mm-f-4-6-3-IS-USM-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 34,990,000"
363,159,260,0,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS RP Kit 24-240mm f/4-6.3 IS USM (Promo Cashback Rp 10.000.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Kit-24-240mm-f-4-6-3-IS-USM-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 34,990,000"
364,432,260,0,Canon EOS 6D Mark II Kit EF 24-105mm F/4 L IS II USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-105mm-f4.html,"Rp40.750.000,00",Canon EOS RP Kit 24-240mm f/4-6.3 IS USM (Promo Cashback Rp 10.000.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Kit-24-240mm-f-4-6-3-IS-USM-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 34,990,000"
365,433,260,0,Canon EOS 6D Mark II Kit EF 24-70mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-70mm-f4.html,"Rp37.390.000,00",Canon EOS RP Kit 24-240mm f/4-6.3 IS USM (Promo Cashback Rp 10.000.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Kit-24-240mm-f-4-6-3-IS-USM-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 34,990,000"
366,124,261,1,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
367,125,261,0,Canon EOS R5 Kit 24-105mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-r5-kit-24-105mm-f-4-l-is-usm.html,"Rp82.200.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
368,127,261,0,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
369,128,261,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
370,129,261,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
371,157,261,0,Canon EOS 850D Kit EF-S 18-55mm F/4-5.6 IS STM,https://galaxycamera.id/en/canon-eos-850d-kit-ef-s-18-55mm.html,"Rp15.730.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
372,159,261,0,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
373,160,261,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
374,358,261,0,Canon EOS 90D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-90d-kit-18-55mm.html,"Rp19.550.000,00",Canon EOS RP Kit RF 24-105mm f/4-7.1 IS STM Lens (Promo Cashback Rp 3.500.000 + Free LP-E17 (By Claim)),https://www.tokocamzone.com/Canon-EOS-RP-Ki-RF-24-105mm-f-4-7-1-IS-STM-Lens-Jual-Harga-Murah-Sale-Hemat-Asli-Original-Terpercaya-Spec-Spesifikasi-Specification-Indonesia-Jakarta-Jabodetabek-Bandung-Review-Foto-Deskripsi?search=kamera&page=3&limit=100,"Rp. 27,965,000"
